match_id,match_date,winner,fighter1_name,fighter1_weight,fighter1_height,fighter1_reach,fighter1_age,fighter1_power_factor,fighter1_experience_factor,fighter1_wins,fighter1_losses,fighter1_knockouts,fighter1_final_hp,fighter1_final_sp,fighter2_name,fighter2_weight,fighter2_height,fighter2_reach,fighter2_age,fighter2_power_factor,fighter2_experience_factor,fighter2_wins,fighter2_losses,fighter2_knockouts,fighter2_final_hp,fighter2_final_sp,ko_happened
1927,2024-12-27 04:28:16,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,56,90,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,90,True
1928,2024-12-27 04:28:27,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,64,85,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,70,True
1929,2024-12-27 04:28:38,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,60,85,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,89,True
1930,2024-12-27 04:28:54,林七,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,69,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,40,95,True
1931,2024-12-27 04:29:08,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,69,95,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,85,True
1932,2024-12-27 04:29:20,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,9,80,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,95,True
1933,2024-12-27 04:29:34,孫九,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,76,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,3,78,True
1934,2024-12-27 04:29:53,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,7,70,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,83,True
1935,2024-12-27 04:30:13,周十,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,68,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,13,93,True
1936,2024-12-27 04:30:32,孫九,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,80,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,71,90,True
1937,2024-12-27 04:30:40,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,46,80,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,71,True
1938,2024-12-27 04:30:52,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,71,98,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,83,True
1939,2024-12-27 04:31:05,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,28,75,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,80,True
1940,2024-12-27 04:31:16,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,65,85,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,70,True
1941,2024-12-27 04:31:27,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,89,95,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,66,True
1942,2024-12-27 04:31:37,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,22,90,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,95,True
1943,2024-12-27 04:31:51,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,52,80,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,65,True
1944,2024-12-27 04:32:06,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,58,90,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,95,True
1945,2024-12-27 04:32:20,吳十一,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,61,85,True
1946,2024-12-27 04:32:38,李四,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,79,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,60,90,True
1947,2024-12-27 04:32:48,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,52,85,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,73,True
1948,2024-12-27 04:33:00,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,60,83,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,73,True
1949,2024-12-27 04:33:14,王五,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,90,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,41,80,True
1950,2024-12-27 04:33:31,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,79,95,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,88,True
1951,2024-12-27 04:33:42,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,54,95,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,80,True
1952,2024-12-27 04:33:56,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,5,100,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,63,True
1953,2024-12-27 04:34:16,趙八,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,62,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,19,76,True
1954,2024-12-27 04:34:34,周十,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,90,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,64,90,True
1955,2024-12-27 04:34:47,趙八,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,35,83,True
1956,2024-12-27 04:35:00,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,68,90,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,76,True
1957,2024-12-27 04:35:13,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,100,100,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,75,True
1958,2024-12-27 04:35:22,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,20,80,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,80,True
1959,2024-12-27 04:35:37,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,6,75,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,84,True
1960,2024-12-27 04:35:55,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,34,89,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,63,True
1961,2024-12-27 04:36:17,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,90,93,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,80,True
1962,2024-12-27 04:36:27,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,76,90,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,80,True
1963,2024-12-27 04:36:35,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,58,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,69,True
1964,2024-12-27 04:36:50,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,6,88,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,75,True
1965,2024-12-27 04:37:08,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,69,83,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,True
1966,2024-12-27 04:37:19,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,100,100,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,73,True
1967,2024-12-27 04:37:28,趙八,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,75,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,88,95,True
1968,2024-12-27 04:37:37,李四,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,85,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,32,80,True
1969,2024-12-27 04:37:50,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,42,80,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,True
1970,2024-12-27 04:38:02,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,12,75,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,68,True
1971,2024-12-27 04:38:15,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,48,95,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,81,True
1972,2024-12-27 04:38:34,孫九,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,78,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,12,100,True
1973,2024-12-27 04:38:51,鄭十二,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,80,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,49,90,True
1974,2024-12-27 04:39:03,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,38,74,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,83,True
1975,2024-12-27 04:39:20,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,80,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,100,100,True
1976,2024-12-27 04:39:28,鄭十二,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,81,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,64,90,True
1977,2024-12-27 04:39:41,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,18,88,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,65,True
1978,2024-12-27 04:39:56,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,70,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,75,True
1979,2024-12-27 04:40:04,周十,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,81,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,22,98,True
1980,2024-12-27 04:40:26,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,60,88,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,70,True
1981,2024-12-27 04:40:37,孫九,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,78,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,17,95,True
1982,2024-12-27 04:40:47,鄭十二,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,66,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,72,90,True
1983,2024-12-27 04:40:58,趙八,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,83,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,65,88,True
1984,2024-12-27 04:41:09,陳六,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,88,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,62,90,True
1985,2024-12-27 04:41:20,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,12,91,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,93,True
1986,2024-12-27 04:41:42,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,64,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,73,True
1987,2024-12-27 04:41:55,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,33,78,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,95,True
1988,2024-12-27 04:42:19,孫九,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,78,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,68,95,True
1989,2024-12-27 04:42:30,王五,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,84,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,100,98,True
1990,2024-12-27 04:42:47,周十,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,74,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,26,78,True
1991,2024-12-27 04:43:03,李四,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,80,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,63,90,True
1992,2024-12-27 04:43:16,張三,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,85,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,88,93,True
1993,2024-12-27 04:43:27,吳十一,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,81,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,40,85,True
1994,2024-12-27 04:43:44,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,16,85,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,93,True
1995,2024-12-27 04:43:58,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,66,79,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,75,True
1996,2024-12-27 04:44:10,陳六,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,84,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,100,100,True
1997,2024-12-27 04:44:18,鄭十二,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,73,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,56,85,True
1998,2024-12-27 04:44:29,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,55,100,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,95,True
1999,2024-12-27 04:44:49,張三,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,67,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,43,95,True
2000,2024-12-27 04:45:04,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,24,81,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,75,True
2001,2024-12-27 04:45:18,趙八,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,95,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,54,95,True
2002,2024-12-27 04:45:32,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,32,98,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,88,True
2003,2024-12-27 04:45:50,李四,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,92,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,43,95,True
2004,2024-12-27 04:46:08,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,52,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,70,True
2005,2024-12-27 04:46:19,李四,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,83,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,80,90,True
2006,2024-12-27 04:46:30,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,57,90,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,85,True
2007,2024-12-27 04:46:39,孫九,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,88,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,89,100,True
2008,2024-12-27 04:46:52,孫九,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,95,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,100,98,True
2009,2024-12-27 04:47:02,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,3,91,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,95,True
2010,2024-12-27 04:47:28,張三,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,80,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,60,90,True
2011,2024-12-27 04:47:37,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,81,100,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,80,True
2012,2024-12-27 04:47:46,陳六,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,65,90,True
2013,2024-12-27 04:47:58,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,28,81,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,65,True
2014,2024-12-27 04:48:12,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,78,90,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,80,True
2015,2024-12-27 04:48:22,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,67,90,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,80,True
2016,2024-12-27 04:48:31,周十,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,95,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,38,95,True
2017,2024-12-27 04:48:51,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,73,90,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,76,True
2018,2024-12-27 04:49:04,張三,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,80,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,75,90,True
2019,2024-12-27 04:49:13,李四,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,73,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,78,95,True
2020,2024-12-27 04:49:24,陳六,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,73,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,62,80,True
2021,2024-12-27 04:49:37,張三,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,75,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,68,100,True
2022,2024-12-27 04:49:49,鄭十二,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,69,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,30,85,True
2023,2024-12-27 04:50:06,周十,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,64,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,49,72,True
2024,2024-12-27 04:50:25,李四,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,83,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,20,83,True
2025,2024-12-27 04:50:43,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,56,85,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,90,True
2026,2024-12-27 04:50:57,鄭十二,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,66,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,13,90,True
2027,2024-12-27 04:51:13,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,76,85,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,64,True
2028,2024-12-27 04:51:26,張三,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,90,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,71,95,True
2029,2024-12-27 04:51:43,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,43,80,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,85,True
2030,2024-12-27 04:51:59,鄭十二,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,90,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,65,95,True
2031,2024-12-27 04:52:10,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,70,90,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,76,True
2032,2024-12-27 04:52:22,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,14,68,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,90,True
2033,2024-12-27 04:52:39,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,83,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,25,80,True
2034,2024-12-27 04:52:56,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,32,66,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,66,True
2035,2024-12-27 04:53:12,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,9,69,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,85,True
2036,2024-12-27 04:53:27,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,41,85,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,76,True
2037,2024-12-27 04:53:38,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,61,98,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,86,True
2038,2024-12-27 04:53:58,陳六,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,85,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,3,90,True
2039,2024-12-27 04:54:12,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,100,100,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,83,True
2040,2024-12-27 04:54:25,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,60,85,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,70,True
2041,2024-12-27 04:54:37,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,48,80,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,79,True
2042,2024-12-27 04:54:49,陳六,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,83,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,100,100,True
2043,2024-12-27 04:54:56,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,76,95,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,91,True
