match_id,winner,victory_condition,rounds_completed,boxerA_name,boxerA_weight,boxerA_height,boxerA_reach,boxerA_power,boxerA_speed,boxerA_stamina,boxerA_defense,boxerA_chin,boxerA_experience,boxerB_name,boxerB_weight,boxerB_height,boxerB_reach,boxerB_power,boxerB_speed,boxerB_stamina,boxerB_defense,boxerB_chin,boxerB_experience,total_punches_A,total_punches_B,total_hits_A,total_hits_B,total_knockdowns_A,total_knockdowns_B,total_points_A,total_points_B,total_damage_dealt_A,total_damage_dealt_B,total_stamina_used_A,total_stamina_used_B,hit_rate_A,hit_rate_B,final_hp_A,final_hp_B,final_stamina_A,final_stamina_B,total_A_jab,total_B_jab,total_A_cross,total_B_cross,total_A_lead_hook,total_B_lead_hook,total_A_rear_hook,total_B_rear_hook,total_A_lead_uppercut,total_B_lead_uppercut,total_A_rear_uppercut,total_B_rear_uppercut
36597,Boxer_B_4096,KO,1,Boxer_A_4096,98.7,178,197,79,71,62,68,67,57,Boxer_B_4096,69.5,190,190,62,75,99,77,96,47,15,15,3,5,1,0,6,13,54.11263000000001,102.80288200000001,11.2,11.9,20.0,33.33,0.0,45.89,88.8,88.1,4,3,3,4,3,2,2,2,2,3,1,1
60840,Boxer_B_4097,KO,1,Boxer_A_4097,62.4,165,186,79,79,92,76,64,72,Boxer_B_4097,86.9,181,184,64,95,87,85,93,67,19,19,4,5,0,0,9,12,74.74776574999999,101.993472,17.5,17.200000000000003,21.05,26.32,0.0,25.25,82.5,82.8,3,2,3,5,1,1,5,5,4,3,3,3
78104,Boxer_A_4098,KO,1,Boxer_A_4098,88.5,189,184,76,81,98,83,84,67,Boxer_B_4098,80.0,189,184,81,79,69,84,62,64,12,11,4,2,0,0,12,3,128.99715600000002,29.67256800000001,9.5,6.899999999999999,33.33,18.18,70.33,0.0,90.5,93.1,3,3,2,4,2,2,2,2,2,0,1,0
81395,Boxer_B_4099,KO,1,Boxer_A_4099,60.1,190,200,70,63,70,98,90,88,Boxer_B_4099,76.5,190,185,85,99,69,85,64,5,8,8,3,5,0,0,7,13,72.59476000000001,124.00905000000003,5.699999999999999,6.999999999999999,37.5,62.5,0.0,27.41,94.3,93.0,3,2,1,1,1,1,2,1,0,1,1,2
11214,Boxer_B_4100,KO,1,Boxer_A_4100,63.0,178,193,93,75,73,77,66,36,Boxer_B_4100,88.6,191,190,81,99,62,85,80,76,5,5,2,3,0,0,6,9,71.55792,100.084734,4.8,5.4,40.0,60.0,0.0,28.44,95.2,94.6,0,0,2,0,1,0,0,3,0,2,2,0
96906,Boxer_A_4101,KO,1,Boxer_A_4101,96.5,182,175,91,95,67,73,82,69,Boxer_B_4101,67.6,181,184,60,63,85,70,70,13,14,13,6,3,1,0,10,7,119.98873250000003,45.76512000000001,9.700000000000001,10.799999999999999,42.86,23.08,44.23,0.0,90.3,89.2,5,2,3,4,1,1,3,3,1,1,1,2
31038,Boxer_A_4102,KO,1,Boxer_A_4102,61.4,190,190,80,100,87,91,70,34,Boxer_B_4102,93.4,195,176,65,85,73,90,88,57,10,9,4,2,0,1,10,6,97.84320000000002,58.02615,8.200000000000001,9.9,40.0,22.22,41.97,0.0,91.8,90.1,0,1,3,1,5,0,1,0,0,4,1,3
79257,Boxer_B_4103,KO,1,Boxer_A_4103,90.7,194,176,70,74,92,70,81,1,Boxer_B_4103,91.3,171,189,79,67,92,95,98,95,16,16,4,5,0,1,11,11,74.49162000000001,100.19820825,13.000000000000002,15.4,25.0,31.25,0.0,15.51,87.0,84.6,4,2,3,1,2,6,3,1,1,0,3,6
27104,Boxer_A_4104,KO,1,Boxer_A_4104,64.9,173,172,74,66,64,93,85,94,Boxer_B_4104,76.8,191,176,81,76,99,76,77,6,19,18,4,4,1,2,11,8,102.652356,79.5733875,15.400000000000006,16.500000000000004,21.05,22.22,10.43,-10.0,84.6,83.5,4,3,3,2,5,2,2,5,3,3,2,3
84444,Boxer_A_4105,KO,1,Boxer_A_4105,97.8,177,189,72,100,89,99,88,95,Boxer_B_4105,78.1,168,180,93,81,99,79,77,7,8,7,4,4,0,1,11,8,109.20333599999998,88.364136,7.9,6.5,50.0,57.14,11.64,-10.0,92.1,93.5,1,1,0,1,2,1,0,1,5,2,0,1
22256,Boxer_B_4106,KO,1,Boxer_A_4106,67.2,167,197,70,76,87,64,94,17,Boxer_B_4106,65.5,189,176,66,80,71,90,60,28,9,9,3,4,3,0,5,10,54.586,70.967424,8.7,9.0,33.33,44.44,-0.97,45.41,91.3,91.0,1,2,1,0,3,1,0,1,1,2,3,3
38517,Boxer_A_4107,KO,1,Boxer_A_4107,86.9,165,190,73,76,93,77,72,59,Boxer_B_4107,90.5,178,193,87,95,96,71,87,66,5,4,3,1,1,2,9,4,81.21965399999999,44.544,4.999999999999999,5.0,60.0,25.0,45.46,-1.22,95.0,95.0,0,0,1,0,1,0,1,1,1,1,1,2
40168,Boxer_B_4108,KO,1,Boxer_A_4108,92.8,171,193,69,74,79,83,77,67,Boxer_B_4108,68.7,178,185,88,77,80,68,100,79,12,12,4,3,1,0,9,9,62.56402499999999,93.784548,10.0,12.000000000000002,33.33,25.0,0.0,37.44,90.0,88.0,4,2,1,1,1,2,2,0,1,3,3,4
91137,Boxer_B_4109,KO,1,Boxer_A_4109,93.5,180,200,65,89,94,75,63,94,Boxer_B_4109,83.0,187,191,93,87,97,94,86,47,6,6,2,3,0,0,6,8,43.481880000000004,100.57745400000002,5.8,4.699999999999999,33.33,50.0,0.0,56.52,94.2,95.3,0,1,3,2,0,1,0,1,1,0,2,1
14641,Boxer_A_4110,KO,1,Boxer_A_4110,84.3,167,195,97,84,64,91,61,14,Boxer_B_4110,81.0,182,181,78,61,92,88,74,35,7,6,3,0,0,0,8,0,100.23262199999999,0.0,6.199999999999999,6.6,42.86,0.0,100.0,0.0,93.8,93.4,0,0,1,1,4,0,1,2,0,1,1,2
89937,Boxer_B_4111,KO,1,Boxer_A_4111,85.8,168,191,74,74,84,94,60,30,Boxer_B_4111,89.8,176,199,69,87,73,76,79,39,12,12,3,4,1,1,6,12,51.109432000000005,111.609225,11.8,10.5,25.0,33.33,0.0,38.89,88.2,89.5,0,3,4,1,1,2,1,2,4,1,2,3
61111,Boxer_A_4112,KO,1,Boxer_A_4112,98.0,168,194,64,94,83,83,72,1,Boxer_B_4112,68.8,189,184,63,69,96,70,69,97,7,6,5,4,0,1,10,11,96.78070400000001,89.921664,5.399999999999999,5.6000000000000005,71.43,66.67,10.08,0.0,94.6,94.4,2,0,1,2,2,0,0,2,1,2,1,0
60995,Boxer_B_4113,KO,1,Boxer_A_4113,86.2,191,174,88,81,68,66,64,70,Boxer_B_4113,80.8,193,181,60,93,82,94,61,26,7,7,3,5,1,0,5,12,73.392,105.59856,7.5,5.199999999999999,42.86,71.43,0.0,26.61,92.5,94.8,1,2,0,1,2,2,0,1,0,0,4,1
87715,Boxer_B_4114,KO,1,Boxer_A_4114,75.5,174,189,82,84,84,76,98,91,Boxer_B_4114,91.7,191,179,69,93,91,78,72,18,7,7,1,5,2,0,2,10,20.026368,80.52175799999999,5.199999999999999,5.3,14.29,71.43,-0.52,79.97,94.8,94.7,0,1,5,2,1,2,0,1,0,1,1,0
15471,Boxer_B_4115,KO,1,Boxer_A_4115,96.7,170,171,62,63,88,86,95,55,Boxer_B_4115,68.7,185,195,96,90,75,96,88,42,17,17,5,5,0,0,12,12,81.8524,107.3016,16.900000000000002,16.099999999999998,29.41,29.41,0.0,18.15,83.1,83.9,1,1,1,6,5,1,3,2,4,2,3,5
12679,Boxer_B_4116,KO,1,Boxer_A_4116,61.2,177,180,99,74,92,71,72,70,Boxer_B_4116,70.7,168,188,84,76,87,83,90,88,9,9,2,4,2,2,5,9,51.8364,99.412992,9.2,6.8,22.22,44.44,0.0,28.16,90.8,93.2,0,2,3,2,0,2,2,2,1,0,3,1
17734,Boxer_A_4117,KO,1,Boxer_A_4117,99.4,173,172,74,60,86,100,62,34,Boxer_B_4117,90.9,184,195,79,76,91,92,60,53,8,7,3,2,0,0,9,5,100.28479999999999,58.320249000000004,7.0,6.699999999999999,37.5,28.57,41.68,0.0,93.0,93.3,2,1,0,0,1,2,2,1,3,2,0,1
97710,Boxer_A_4118,KO,1,Boxer_A_4118,71.9,168,190,83,78,64,88,79,20,Boxer_B_4118,70.2,175,196,99,83,91,80,61,45,11,10,5,3,1,0,10,6,117.03421225000002,78.67807200000001,8.799999999999999,7.899999999999999,45.45,30.0,11.32,0.0,91.2,92.1,2,1,3,6,2,0,2,0,0,1,2,2
19713,Boxer_A_4119,KO,1,Boxer_A_4119,94.1,169,178,61,95,68,62,75,2,Boxer_B_4119,61.6,177,187,77,82,74,75,86,22,10,9,6,4,0,0,16,8,108.91702500000002,89.45475000000002,8.7,8.1,60.0,44.44,10.55,0.0,91.3,91.9,1,3,3,1,0,0,3,0,3,2,0,3
57795,Boxer_B_4120,KO,1,Boxer_A_4120,75.0,181,177,80,89,97,86,96,59,Boxer_B_4120,71.7,171,172,92,98,79,65,61,95,5,5,0,4,0,0,0,11,0.0,105.86992000000002,5.6,4.699999999999999,0.0,80.0,0.0,100.0,94.4,95.3,0,1,1,1,0,0,0,1,3,0,1,2
42086,Boxer_B_4121,KO,1,Boxer_A_4121,89.4,178,192,66,80,92,73,61,29,Boxer_B_4121,60.0,178,171,73,88,68,100,99,96,14,14,5,5,0,2,11,13,78.82545000000002,134.00381875000002,11.700000000000001,11.600000000000001,35.71,35.71,0.0,1.17,88.3,88.4,3,4,1,2,4,1,3,3,1,1,2,3
32873,Boxer_B_4122,KO,1,Boxer_A_4122,86.1,174,179,81,78,97,79,85,54,Boxer_B_4122,81.5,173,184,96,85,93,94,81,45,6,6,3,3,1,0,7,10,79.830198,113.05511999999999,5.6,5.699999999999999,50.0,50.0,-10.0,20.17,94.4,94.3,0,1,0,1,4,1,0,0,2,1,0,2
70775,Boxer_B_4123,KO,1,Boxer_A_4123,83.9,179,189,78,71,99,86,76,88,Boxer_B_4123,69.5,177,194,81,94,84,87,89,9,7,7,1,4,1,1,2,9,20.216429999999995,103.468266,7.3999999999999995,5.3999999999999995,14.29,57.14,0.0,69.78,92.6,94.6,0,2,2,1,1,2,0,0,1,1,3,1
97756,Boxer_A_4124,KO,1,Boxer_A_4124,60.3,168,195,94,98,70,77,97,44,Boxer_B_4124,83.8,173,171,99,75,65,60,60,93,3,2,2,0,0,1,8,0,103.91135999999997,0.0,3.9999999999999996,2.2,66.67,0.0,100.0,0.0,96.0,97.8,0,0,0,0,0,1,0,0,1,0,2,1
66303,Boxer_B_4125,KO,1,Boxer_A_4125,97.1,170,195,94,83,87,61,60,100,Boxer_B_4125,89.8,181,184,93,88,69,95,68,7,7,7,1,3,0,0,1,9,15.075719999999997,114.09425999999999,6.3,7.5,14.29,42.86,0.0,84.92,93.7,92.5,1,1,1,0,2,0,0,2,2,2,1,2
41913,Boxer_A_4126,KO,1,Boxer_A_4126,97.1,165,175,92,78,65,62,80,65,Boxer_B_4126,63.2,177,183,75,75,82,70,96,62,18,17,5,5,0,0,12,9,105.36520800000001,89.31824999999999,17.599999999999998,15.1,27.78,29.41,10.68,0.0,82.4,84.9,2,3,2,3,1,4,5,0,6,3,2,4
30311,Boxer_A_4127,KO,1,Boxer_A_4127,94.2,179,184,74,98,99,98,90,35,Boxer_B_4127,77.8,190,179,64,81,60,99,86,52,8,7,6,3,0,1,11,6,98.821413,45.45024000000001,5.6,5.199999999999999,75.0,42.86,54.55,0.0,94.4,94.8,2,2,2,2,2,1,1,0,1,1,0,1
36415,Boxer_A_4128,KO,1,Boxer_A_4128,75.1,194,173,92,64,60,91,91,41,Boxer_B_4128,84.0,195,172,69,93,93,68,72,35,5,4,4,0,0,1,8,0,101.18528000000002,0.0,3.5,3.4,80.0,0.0,100.0,0.0,96.5,96.6,1,0,1,1,2,1,1,2,0,0,0,0
57829,Boxer_A_4129,KO,1,Boxer_A_4129,95.0,165,178,94,91,87,81,83,19,Boxer_B_4129,70.5,167,173,68,95,76,97,68,34,5,4,3,1,0,1,9,2,114.85465199999996,19.89,4.8999999999999995,4.6000000000000005,60.0,25.0,80.11,-10.0,95.1,95.4,1,0,0,0,0,1,2,0,1,2,1,1
52168,Boxer_A_4130,KO,1,Boxer_A_4130,84.7,178,179,84,85,68,79,80,28,Boxer_B_4130,83.1,188,198,79,91,90,91,77,3,13,12,3,3,0,1,9,6,93.31345799999998,58.99167,12.900000000000002,9.700000000000001,23.08,25.0,41.01,0.0,87.1,90.3,1,3,1,2,4,3,2,1,1,0,4,3
57308,Boxer_B_4131,KO,1,Boxer_A_4131,70.0,185,172,80,91,77,63,76,13,Boxer_B_4131,64.4,190,174,87,92,73,86,88,47,7,7,4,4,0,0,10,8,97.14880000000001,102.167754,6.7,5.9,57.14,57.14,0.0,2.85,93.3,94.1,1,1,1,1,0,2,2,1,2,2,1,0
90593,Boxer_B_4132,KO,1,Boxer_A_4132,94.5,165,174,87,90,95,81,94,29,Boxer_B_4132,77.2,191,190,80,78,89,89,96,15,9,9,0,6,0,0,0,11,0.0,104.57748000000001,8.5,6.1,0.0,66.67,0.0,100.0,91.5,93.9,1,3,1,2,1,2,3,0,2,2,1,0
90558,Boxer_A_4133,KO,1,Boxer_A_4133,96.3,169,171,99,95,80,79,64,4,Boxer_B_4133,73.8,192,182,78,76,67,79,85,30,8,7,3,2,1,0,9,4,105.368175,41.15904,7.999999999999999,5.799999999999999,37.5,28.57,48.84,0.0,92.0,94.2,0,0,2,4,1,1,2,0,1,1,2,1
22408,Boxer_B_4134,KO,1,Boxer_A_4134,95.5,179,193,89,61,95,62,96,7,Boxer_B_4134,68.0,185,180,69,88,64,81,77,100,8,8,3,4,2,0,8,11,89.72161200000001,83.263128,7.1,6.800000000000001,37.5,50.0,-3.26,10.28,92.9,93.2,1,2,2,1,1,1,2,1,0,2,2,1
62947,Boxer_B_4135,KO,1,Boxer_A_4135,80.8,169,194,84,76,81,78,79,73,Boxer_B_4135,65.0,193,182,97,62,90,94,70,67,7,7,2,3,0,1,6,9,64.20960000000001,115.4392635,6.599999999999999,4.8999999999999995,28.57,42.86,0.0,25.79,93.4,95.1,0,3,3,1,1,0,0,1,1,2,2,0
45060,Boxer_A_4136,KO,1,Boxer_A_4136,81.5,182,188,66,60,92,99,60,42,Boxer_B_4136,87.3,182,176,94,90,89,67,68,68,13,12,5,2,0,0,13,4,109.92801600000001,53.18943,12.8,10.8,38.46,16.67,46.81,0.0,87.2,89.2,0,2,3,1,3,2,2,4,2,1,3,2
94003,Boxer_B_4137,KO,1,Boxer_A_4137,78.7,194,180,72,70,82,63,79,34,Boxer_B_4137,86.9,177,177,89,84,83,90,87,44,11,11,3,4,2,1,7,11,56.42926199999999,121.96430950000001,9.1,8.999999999999998,27.27,36.36,-10.0,33.57,90.9,91.0,3,2,1,3,3,1,0,2,2,2,2,1
87432,Boxer_A_4138,KO,1,Boxer_A_4138,62.8,190,176,93,87,69,70,96,2,Boxer_B_4138,84.3,179,195,66,77,69,62,74,63,10,9,4,4,0,0,9,12,112.451787,85.79313600000002,8.9,7.6,40.0,44.44,14.21,0.0,91.1,92.4,1,2,2,0,2,4,2,1,2,0,1,2
24774,Boxer_B_4139,KO,1,Boxer_A_4139,84.0,176,174,91,97,93,61,63,25,Boxer_B_4139,65.5,189,191,88,94,65,86,76,98,14,14,3,4,0,0,8,11,86.53699599999999,122.229756,15.3,13.9,21.43,28.57,0.0,13.46,84.7,86.1,1,3,1,1,1,0,3,2,3,4,5,4
86057,Boxer_B_4140,KO,1,Boxer_A_4140,86.4,190,193,64,75,67,69,67,19,Boxer_B_4140,99.6,179,186,97,85,88,60,62,14,3,3,2,3,0,0,4,8,39.34656,108.678024,2.5999999999999996,2.8000000000000003,66.67,100.0,0.0,60.65,97.4,97.2,0,0,1,1,1,1,0,0,1,0,0,1
61674,Boxer_A_4141,KO,1,Boxer_A_4141,79.2,185,181,89,98,87,69,61,84,Boxer_B_4141,89.2,177,181,98,78,96,71,91,51,7,6,4,2,0,1,10,6,106.7061495,80.04287200000002,6.299999999999999,5.9,57.14,33.33,19.96,0.0,93.7,94.1,1,1,1,1,2,0,0,1,2,1,1,2
46961,Boxer_B_4142,KO,1,Boxer_A_4142,81.7,193,198,71,98,72,87,91,32,Boxer_B_4142,77.6,181,175,98,66,81,94,85,6,11,11,3,4,1,1,8,9,62.41326000000001,100.99831,8.299999999999999,10.7,27.27,36.36,0.0,27.59,91.7,89.3,1,1,6,2,1,2,1,1,1,2,1,3
69746,Boxer_B_4143,KO,1,Boxer_A_4143,85.7,188,174,92,74,69,100,95,10,Boxer_B_4143,95.3,192,173,74,88,93,100,89,14,30,30,4,5,2,0,7,11,72.809007,83.76060000000003,27.700000000000003,24.3,13.33,16.67,0.0,27.19,72.3,75.7,5,3,1,9,5,8,10,5,5,2,4,3
51673,Boxer_A_4144,KO,1,Boxer_A_4144,76.0,192,173,93,92,67,77,83,35,Boxer_B_4144,95.0,189,178,93,79,60,60,89,74,7,6,4,2,0,1,11,5,117.26927999999998,56.36358,8.2,6.199999999999999,57.14,33.33,43.64,-10.0,91.8,93.8,0,2,0,0,1,0,2,0,1,0,3,4
29629,Boxer_A_4145,KO,1,Boxer_A_4145,97.8,167,171,99,83,86,86,88,75,Boxer_B_4145,79.9,195,192,90,67,80,77,76,29,12,11,4,1,0,0,8,3,108.88812000000001,34.43328,11.0,11.100000000000001,33.33,9.09,65.57,0.0,89.0,88.9,0,1,3,0,5,2,0,4,2,2,2,2
18339,Boxer_B_4146,KO,1,Boxer_A_4146,65.1,186,170,80,64,62,77,70,4,Boxer_B_4146,89.9,174,190,94,63,76,90,88,65,24,24,2,3,0,0,4,9,33.582080000000005,107.08997,22.000000000000004,23.5,8.33,12.5,0.0,66.42,78.0,76.5,4,3,3,1,3,5,7,4,1,7,6,4
60764,Boxer_B_4147,KO,1,Boxer_A_4147,89.2,185,195,74,79,82,74,80,41,Boxer_B_4147,95.8,168,181,95,65,90,82,98,12,12,12,3,4,0,0,3,10,26.446305000000002,123.9978,9.299999999999999,11.7,25.0,33.33,0.0,73.55,90.7,88.3,5,1,1,0,0,3,1,4,4,3,1,1
50516,Boxer_A_4148,KO,1,Boxer_A_4148,69.5,185,170,88,84,92,79,73,8,Boxer_B_4148,67.9,182,179,60,98,99,82,69,88,13,12,3,5,1,0,10,8,108.60528800000002,62.724030000000006,10.1,8.599999999999998,23.08,41.67,27.28,0.0,89.9,91.4,3,4,3,2,1,2,4,2,1,1,1,1
57295,Boxer_A_4149,KO,1,Boxer_A_4149,61.5,176,200,86,95,62,75,92,89,Boxer_B_4149,68.7,173,182,62,68,86,90,100,30,11,10,4,2,0,2,11,3,95.546,21.41046,9.700000000000001,6.8,36.36,20.0,78.59,0.0,90.3,93.2,3,4,1,2,1,1,2,1,1,1,3,1
50243,Boxer_B_4150,KO,1,Boxer_A_4150,92.4,176,192,68,73,81,97,86,21,Boxer_B_4150,98.2,177,172,78,97,66,81,75,17,35,35,5,7,0,0,12,13,93.01762500000004,102.84264900000004,28.600000000000012,29.000000000000014,14.29,20.0,0.0,6.98,71.4,71.0,6,8,9,6,6,6,5,5,5,4,4,6
23629,Boxer_B_4151,KO,1,Boxer_A_4151,76.8,181,199,79,77,65,83,63,53,Boxer_B_4151,85.6,169,191,69,60,79,99,91,59,19,19,5,6,1,0,8,10,68.19912,95.27442375000001,15.100000000000003,13.999999999999998,26.32,31.58,-5.27,31.8,84.9,86.0,5,6,4,4,2,2,4,3,0,2,4,2
71255,Boxer_B_4152,KO,1,Boxer_A_4152,92.9,188,181,66,63,92,64,71,87,Boxer_B_4152,96.9,180,175,88,91,92,81,86,75,11,11,4,4,1,1,10,9,77.376816,110.68767600000002,11.100000000000001,8.5,36.36,36.36,-10.0,12.62,88.9,91.5,1,1,2,4,1,2,1,3,3,1,3,0
58949,Boxer_B_4153,KO,1,Boxer_A_4153,86.8,181,175,86,67,83,79,82,17,Boxer_B_4153,67.8,181,173,65,87,74,95,73,87,12,12,3,6,0,0,7,14,83.23110099999998,110.93504500000002,12.5,9.899999999999999,25.0,50.0,0.0,16.77,87.5,90.1,1,3,1,3,2,1,2,1,2,1,4,3
28647,Boxer_A_4154,KO,1,Boxer_A_4154,62.8,195,192,88,97,89,87,93,11,Boxer_B_4154,85.0,186,193,87,86,73,73,72,94,6,5,4,3,1,0,9,8,112.32460800000001,77.92563899999999,5.699999999999999,4.5,66.67,60.0,12.07,0.0,94.3,95.5,1,1,0,1,2,0,0,1,2,1,1,1
99829,Boxer_A_4155,KO,1,Boxer_A_4155,91.4,187,195,99,65,92,95,83,46,Boxer_B_4155,86.4,168,190,99,84,72,77,79,62,15,14,3,2,0,0,10,4,111.88386,48.4690635,14.200000000000001,11.9,20.0,14.29,51.53,0.0,85.8,88.1,2,3,3,2,2,4,2,0,1,2,5,3
59619,Boxer_A_4156,KO,1,Boxer_A_4156,70.1,177,190,67,99,67,94,94,87,Boxer_B_4156,70.7,190,192,93,81,79,67,60,19,3,2,3,0,0,2,9,0,88.15323999999998,0.0,3.2,1.1,100.0,0.0,100.0,-8.15,96.8,98.9,0,1,0,0,1,1,1,0,0,0,1,0
48080,Boxer_B_4157,KO,1,Boxer_A_4157,88.4,193,200,61,97,89,67,62,54,Boxer_B_4157,69.9,172,176,73,92,60,70,84,84,6,6,1,4,0,0,3,11,24.691702,110.672964,5.3999999999999995,6.3,16.67,66.67,0.0,75.31,94.6,93.7,2,1,0,0,0,0,1,2,2,1,1,2
84147,Boxer_A_4158,KO,1,Boxer_A_4158,80.8,171,198,88,99,98,92,77,39,Boxer_B_4158,63.4,184,172,67,91,87,90,64,79,9,8,5,2,0,1,9,4,126.87575999999999,36.054375,6.699999999999999,6.8999999999999995,55.56,25.0,63.95,0.0,93.3,93.1,3,1,0,2,2,2,3,1,1,0,0,2
51323,Boxer_A_4159,KO,1,Boxer_A_4159,80.6,190,189,64,98,90,75,80,9,Boxer_B_4159,98.8,180,187,63,67,72,89,71,88,11,10,5,3,0,1,11,7,99.42700800000001,54.49248,7.599999999999999,9.5,45.45,30.0,45.51,0.0,92.4,90.5,2,1,3,1,4,2,2,3,0,1,0,2
55471,Boxer_A_4160,KO,1,Boxer_A_4160,97.5,188,189,80,69,76,100,75,42,Boxer_B_4160,74.1,186,175,88,81,100,89,72,5,14,13,6,1,0,0,12,2,124.68992000000003,21.692,11.499999999999998,12.6,42.86,7.69,78.31,0.0,88.5,87.4,3,0,3,4,2,2,1,3,4,0,1,4
55470,Boxer_A_4161,KO,1,Boxer_A_4161,74.3,191,195,86,95,82,100,68,60,Boxer_B_4161,81.5,167,185,74,74,72,92,69,8,5,4,4,1,0,0,9,3,107.79308800000001,34.187999999999995,4.1,4.0,80.0,25.0,65.81,0.0,95.9,96.0,1,0,1,1,1,1,1,0,0,1,1,1
79975,Boxer_A_4162,KO,1,Boxer_A_4162,92.7,177,197,73,92,77,77,86,37,Boxer_B_4162,79.5,194,175,92,79,61,60,84,17,14,13,6,4,0,0,12,9,103.93834900000002,97.344372,12.8,12.500000000000002,42.86,30.77,2.66,0.0,87.2,87.5,2,1,3,1,2,4,2,3,1,1,4,3
68663,Boxer_B_4163,KO,1,Boxer_A_4163,64.1,178,186,85,62,89,76,62,23,Boxer_B_4163,83.9,172,199,77,77,86,81,94,36,20,20,4,6,0,0,6,11,57.871230000000004,115.573689,17.700000000000003,17.000000000000004,20.0,30.0,0.0,42.13,82.3,83.0,3,4,4,4,4,4,3,2,1,1,5,5
28570,Boxer_B_4164,KO,1,Boxer_A_4164,91.1,192,189,75,85,62,69,66,87,Boxer_B_4164,96.7,182,185,71,74,93,83,73,36,12,12,3,6,0,0,6,13,67.1750625,123.88179400000001,9.399999999999999,9.6,25.0,50.0,0.0,32.82,90.6,90.4,2,2,4,3,2,2,0,3,4,1,0,1
10335,Boxer_A_4165,KO,1,Boxer_A_4165,83.3,166,181,99,81,81,68,96,61,Boxer_B_4165,86.0,165,179,74,95,70,86,100,46,12,11,5,5,0,1,12,10,126.72495,86.18365600000001,10.399999999999999,8.9,41.67,45.45,13.82,-10.0,89.6,91.1,2,1,3,2,1,4,1,3,4,1,1,0
14223,Boxer_B_4166,KO,1,Boxer_A_4166,70.4,181,182,95,61,70,65,79,29,Boxer_B_4166,63.7,193,177,66,67,65,79,76,5,22,22,4,4,1,0,6,14,78.81114499999998,101.406228,19.200000000000003,21.300000000000004,18.18,18.18,0.0,21.19,80.8,78.7,4,3,4,1,3,6,4,4,3,1,4,7
28589,Boxer_B_4167,KO,1,Boxer_A_4167,73.4,185,171,93,95,76,75,78,54,Boxer_B_4167,95.1,192,194,77,98,87,61,79,65,8,8,3,4,1,0,6,10,80.627745,98.618212,7.299999999999999,7.4,37.5,50.0,-8.62,19.37,92.7,92.6,1,0,2,3,1,1,1,1,1,2,2,1
98865,Boxer_A_4168,KO,1,Boxer_A_4168,60.7,175,173,91,63,98,97,89,19,Boxer_B_4168,98.3,173,200,64,72,76,97,75,34,10,9,4,5,1,0,10,7,121.26318750000002,57.505103999999996,6.799999999999999,5.4,40.0,55.56,32.49,0.0,93.2,94.6,2,4,4,1,2,2,1,2,1,0,0,0
22501,Boxer_A_4169,KO,1,Boxer_A_4169,71.9,183,197,77,93,76,84,74,71,Boxer_B_4169,87.1,186,193,72,79,80,84,96,28,8,7,4,2,0,0,14,5,106.634528,52.894296,9.4,7.1000000000000005,50.0,28.57,47.11,0.0,90.6,92.9,0,1,0,0,1,2,3,0,0,2,4,2
35161,Boxer_A_4170,KO,1,Boxer_A_4170,83.9,179,186,65,68,64,69,81,13,Boxer_B_4170,94.1,189,176,75,92,91,68,66,78,13,12,4,4,1,1,11,7,99.25044999999997,64.09711875,13.4,9.500000000000002,30.77,33.33,25.9,0.0,86.6,90.5,0,3,3,3,2,1,1,1,4,3,3,1
79480,Boxer_B_4171,KO,1,Boxer_A_4171,84.2,184,181,70,85,82,99,73,23,Boxer_B_4171,83.1,193,176,94,64,85,71,99,66,10,10,4,3,0,1,7,9,55.840627500000004,106.61827799999999,7.299999999999999,10.0,40.0,30.0,0.0,34.16,92.7,90.0,3,2,2,0,1,0,3,3,0,3,1,2
58114,Boxer_A_4172,KO,1,Boxer_A_4172,69.6,175,180,91,77,74,83,78,46,Boxer_B_4172,70.5,172,177,90,85,100,97,64,94,11,10,3,3,1,1,7,7,97.81371599999999,76.96979999999999,11.1,9.6,27.27,30.0,13.03,0.0,88.9,90.4,1,0,0,3,3,1,2,3,3,1,2,2
44509,Boxer_A_4173,KO,1,Boxer_A_4173,61.1,187,189,61,98,66,95,80,14,Boxer_B_4173,87.4,194,200,62,74,76,66,89,3,7,6,5,2,1,2,12,5,84.57317549999999,36.0096,5.3,4.999999999999999,71.43,33.33,53.99,-4.57,94.7,95.0,1,0,3,3,1,0,1,2,0,1,1,0
15611,Boxer_B_4174,KO,1,Boxer_A_4174,97.2,189,200,96,81,72,86,72,19,Boxer_B_4174,92.8,185,192,92,71,99,67,66,25,12,12,3,4,0,1,6,9,79.72785599999997,105.51296000000002,11.000000000000002,10.6,25.0,33.33,0.0,10.27,89.0,89.4,2,0,1,5,3,2,2,1,1,3,3,1
51614,Boxer_A_4175,KO,1,Boxer_A_4175,98.2,193,192,95,87,76,99,96,5,Boxer_B_4175,86.4,170,190,96,78,68,62,88,73,9,8,4,2,0,0,13,7,129.14832,68.630016,9.4,9.6,44.44,25.0,31.37,0.0,90.6,90.4,0,0,0,0,2,1,4,1,2,3,1,3
